Date,Holiday,Discounted Stores,Day Count,Weekend,Month_sine,Month_cosine,Day of Week_sine,Day of Week_cosine
2019-07-09,0,0.717741935483871,38,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2019-07-10,0,0.7096774193548387,39,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2019-07-11,0,0.8467741935483871,40,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2019-07-12,0,0.7338709677419355,41,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2019-07-13,0,0.6290322580645161,42,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2019-07-14,0,0.2661290322580645,43,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2019-07-15,0,0.2661290322580645,44,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2019-07-16,0,0.14516129032258066,45,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2019-07-17,0,0.13709677419354838,46,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2019-07-18,0,0.03225806451612903,47,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2019-07-19,0,0.1532258064516129,48,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2019-07-20,0,0.3629032258064516,49,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2019-07-21,0,0.717741935483871,50,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2019-07-22,0,0.7096774193548387,51,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2019-07-23,0,0.8467741935483871,52,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2019-07-24,0,0.7338709677419355,53,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2019-07-25,0,0.6290322580645161,54,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2019-07-26,0,0.2661290322580645,55,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2019-07-27,0,0.2661290322580645,56,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2019-07-28,0,0.14516129032258066,57,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2019-07-29,0,0.13709677419354838,58,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2019-07-30,0,0.03225806451612903,59,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2019-07-31,0,0.1532258064516129,60,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
