Date,Holiday,Discount,Discounted Stores,Orders,Sales
2018-09-07,0,Yes,0.7093023255813954,5829,3673698.0
2018-09-08,0,Yes,0.8023255813953488,7430,4905825.0
2018-09-09,0,Yes,0.7441860465116279,7211,4771872.0
2018-09-10,0,No,0.22093023255813954,4619,2904051.0
2018-09-11,0,No,0.09302325581395349,4800,2925732.0
2018-09-12,0,Yes,0.16279069767441862,4800,2870550.0
2018-09-13,1,No,0.16279069767441862,3883,2303001.15
2018-09-14,0,No,0.18604651162790697,4647,2748630.0
2018-09-15,0,No,0.19767441860465115,5582,3353517.0
2018-09-16,0,No,0.2558139534883721,5269,3273018.0
2018-09-17,0,Yes,0.6162790697674418,5219,3268467.0
2018-09-18,0,No,0.7441860465116279,5429,3391008.0
2018-09-19,0,Yes,0.813953488372093,5277,3334089.0
2018-09-20,0,Yes,0.8023255813953488,5483,3517392.0
2018-09-21,1,Yes,0.7441860465116279,5334,3418635.48
2018-09-22,0,No,0.22093023255813954,5386,3383079.0
2018-09-23,0,No,0.09302325581395349,5803,3560130.0
2018-09-24,0,No,0.16279069767441862,5021,3010803.0
2018-09-25,0,No,0.16279069767441862,4847,2908560.0
2018-09-26,0,No,0.18604651162790697,4870,2919435.0
2018-09-27,0,No,0.18604651162790697,4820,2881578.0
2018-09-28,0,No,0.2558139534883721,4670,2889714.0
2018-09-29,0,No,0.6162790697674418,6322,3978915.0
2018-09-30,0,Yes,0.7441860465116279,6567,4151379.0
2018-10-01,0,Yes,0.813953488372093,5616,3564789.0
2018-10-02,1,Yes,0.813953488372093,4141,2593363.2
2018-10-03,0,Yes,0.7441860465116279,6400,4166946.0
2018-10-04,0,Yes,0.22093023255813954,4865,3062763.0
2018-10-05,0,No,0.09302325581395349,5384,3335286.0
2018-10-06,0,No,0.1744186046511628,5834,3565662.0
2018-10-07,0,No,0.1744186046511628,5640,3405441.0
2018-10-08,0,No,0.19767441860465115,4572,2742798.0
2018-10-09,0,No,0.20930232558139536,5000,2990172.0
2018-10-10,0,Yes,0.26744186046511625,4626,2829771.0
2018-10-11,0,No,0.6046511627906976,5269,3258489.0
2018-10-12,0,Yes,0.7325581395348837,5535,3436800.0
2018-10-13,0,No,0.8023255813953488,6596,4148874.0
2018-10-14,0,Yes,0.7906976744186046,6606,4254495.0
2018-10-15,0,No,0.7325581395348837,6172,4028082.0
2018-10-16,1,Yes,0.22093023255813954,5984,3903218.31
2018-10-17,1,No,0.09302325581395349,3325,2100731.13
2018-10-18,1,No,0.16279069767441862,3588,2223546.42
2018-10-19,1,No,0.16279069767441862,2927,1767308.58
2018-10-20,0,No,0.19767441860465115,5572,3422253.0
2018-10-21,0,No,0.20930232558139536,5926,3653421.0
2018-10-22,0,No,0.26744186046511625,4525,2848794.0
2018-10-23,0,Yes,0.6162790697674418,5266,3315915.0
2018-10-24,1,Yes,0.7209302325581395,5113,3217983.0
2018-10-25,0,No,0.7906976744186046,5172,3285273.0
2018-10-26,0,Yes,0.7906976744186046,5472,3515319.0
2018-10-27,1,No,0.7441860465116279,6184,3396569.7
2018-10-28,0,Yes,0.3023255813953488,5482,3508083.0
2018-10-29,0,No,0.686046511627907,5609,3619095.0
2018-10-30,0,Yes,0.8837209302325582,6100,3998082.0
2018-10-31,0,Yes,0.9534883720930233,5704,3773907.0
2018-11-01,0,Yes,0.9534883720930233,5757,3852144.0
2018-11-02,0,Yes,0.8953488372093024,5952,4014900.0
2018-11-03,0,No,0.4069767441860465,5504,3571164.0
2018-11-04,0,No,0.11627906976744186,5673,3541305.0
2018-11-05,0,No,0.023255813953488372,4832,2930667.0
2018-11-06,1,No,0.03488372093023256,4685,2841047.85
2018-11-07,1,No,0.046511627906976744,642,409091.13
2018-11-08,1,No,0.023255813953488372,827,519251.1
2018-11-09,1,No,0.08139534883720931,803,514304.37
2018-11-10,0,No,0.5813953488372093,6037,3828120.0
2018-11-11,0,Yes,0.872093023255814,6563,4231800.0
2018-11-12,0,Yes,0.9534883720930233,5608,3626835.0
2018-11-13,1,Yes,0.9534883720930233,5437,3519313.0500000003
2018-11-14,0,Yes,0.8953488372093024,6307,4215933.0
2018-11-15,0,No,0.23255813953488372,4660,2939697.0
2018-11-16,0,No,0.10465116279069768,5089,3127086.0
2018-11-17,0,No,0.03488372093023256,5925,3617553.0
2018-11-18,0,No,0.03488372093023256,5114,3152643.0
2018-11-19,0,No,0.046511627906976744,4819,2949150.0
2018-11-20,0,No,0.03488372093023256,5091,3087402.0
2018-11-21,1,No,0.09302325581395349,4930,2987782.23
2018-11-22,0,No,0.5813953488372093,5188,3220581.0
2018-11-23,1,Yes,0.7093023255813954,5029,3120439.68
2018-11-24,1,Yes,0.7906976744186046,5474,2961716.55
2018-11-25,0,Yes,0.9534883720930233,7395,4844619.0
2018-11-26,0,Yes,0.8837209302325582,7500,5156517.0
2018-11-27,0,No,0.3953488372093023,5391,3534381.0
2018-11-28,0,No,0.26744186046511625,5540,3524205.0
2018-11-29,0,Yes,0.18604651162790697,5189,3240096.0
2018-11-30,0,No,0.023255813953488372,4781,2901444.0
2018-12-01,0,No,0.046511627906976744,5599,3393660.0
2018-12-02,0,No,0.046511627906976744,5837,3513501.0
2018-12-03,0,No,0.10465116279069768,4547,2772096.0
2018-12-04,0,Yes,0.5930232558139535,5965,3746142.0
2018-12-05,0,Yes,0.7093023255813954,6082,3842913.0
2018-12-06,0,No,0.7906976744186046,5908,3809661.0
2018-12-07,0,Yes,0.8837209302325582,6126,4004625.0
2018-12-08,0,No,0.5581395348837209,6638,4317216.0
2018-12-09,0,Yes,0.313953488372093,5907,3708318.0
2018-12-10,0,No,0.27906976744186046,5369,3329763.0
2018-12-11,0,Yes,0.20930232558139536,5439,3371586.0
2018-12-12,0,No,0.046511627906976744,5277,3221043.0
2018-12-13,0,No,0.10465116279069768,5075,3107085.0
2018-12-14,0,No,0.43023255813953487,5240,3274248.0
2018-12-15,0,No,0.686046511627907,6629,4231863.0
2018-12-16,0,No,0.6976744186046512,6579,5149197.0
2018-12-17,0,Yes,0.7906976744186046,5885,4631970.0
2018-12-18,0,No,0.7209302325581395,6249,4999119.0
2018-12-19,0,Yes,0.5465116279069767,5758,4515324.0
2018-12-20,0,No,0.3023255813953488,5572,4293273.0
2018-12-21,0,Yes,0.26744186046511625,5873,4482141.0
2018-12-22,0,No,0.19767441860465115,6038,4599477.0
2018-12-23,0,Yes,0.20930232558139536,6077,4573185.0
2018-12-24,1,No,0.10465116279069768,4995,4411506.81
2018-12-25,1,No,0.4418604651162791,655,512411.76
2018-12-26,0,Yes,0.6976744186046512,5217,3968982.0
2018-12-27,0,Yes,0.7093023255813954,5159,3927189.0
2018-12-28,0,Yes,0.7906976744186046,5359,4120524.0
2018-12-29,0,Yes,0.7325581395348837,6717,5264841.0
2018-12-30,0,No,0.38372093023255816,6048,4685226.0
2018-12-31,0,No,0.3023255813953488,4810,3579696.0
2019-01-01,1,No,0.27906976744186046,3884,2876251.14
2019-01-02,0,No,0.18604651162790697,4765,3495954.0
2019-01-03,0,No,0.19767441860465115,4836,3555813.0
2019-01-04,0,No,0.19767441860465115,4994,3688050.0
2019-01-05,0,No,0.10465116279069768,5932,4446606.0
2019-01-06,0,No,0.43023255813953487,6305,4765044.0
2019-01-07,0,Yes,0.686046511627907,5615,4282986.0
2019-01-08,0,Yes,0.7093023255813954,5585,4309368.0
2019-01-09,0,Yes,0.8023255813953488,5809,4514958.0
2019-01-10,0,Yes,0.7441860465116279,6080,4783275.0
2019-01-11,0,Yes,0.627906976744186,5735,4461261.0
2019-01-12,0,Yes,0.7209302325581395,7050,5528973.0
2019-01-13,1,Yes,0.9302325581395349,6848,5374514.4
2019-01-14,1,No,0.8604651162790697,4876,4552083.3
2019-01-15,1,Yes,0.8953488372093024,4446,3501314.79
2019-01-16,0,No,0.4069767441860465,5472,3472143.0
2019-01-17,0,Yes,0.13953488372093023,4667,2831910.0
2019-01-18,0,No,0.10465116279069768,4772,2843727.0
2019-01-19,0,No,0.03488372093023256,5395,3213630.0
2019-01-20,0,No,0.03488372093023256,5806,3462144.0
2019-01-21,0,Yes,0.09302325581395349,5510,3305937.0
2019-01-22,0,No,0.43023255813953487,5927,3677472.0
2019-01-23,0,Yes,0.8372093023255814,6343,4030605.0
2019-01-24,0,Yes,0.872093023255814,6479,4220295.0
2019-01-25,0,Yes,0.9069767441860465,6786,4537293.0
2019-01-26,1,No,0.5581395348837209,4463,2484237.15
2019-01-27,0,No,0.29069767441860467,6002,3801642.0
2019-01-28,0,No,0.11627906976744186,5123,3136389.0
2019-01-29,0,No,0.023255813953488372,5065,3055266.0
2019-01-30,0,Yes,0.03488372093023256,4764,2858007.0
2019-01-31,0,No,0.03488372093023256,4809,2855790.0
2019-02-01,0,No,0.09302325581395349,4802,2921847.0
2019-02-02,0,Yes,0.43023255813953487,5837,3672252.0
2019-02-03,0,Yes,0.8488372093023255,6529,4138143.0
2019-02-04,0,Yes,0.872093023255814,5467,3452109.0
2019-02-05,0,Yes,0.9651162790697675,5616,3584124.0
2019-02-06,0,Yes,0.9069767441860465,6293,4118028.0
2019-02-07,0,No,0.5465116279069767,5683,3681960.0
2019-02-08,0,No,0.12790697674418605,4827,2971983.0
2019-02-09,0,No,0.10465116279069768,5907,3637128.0
2019-02-10,1,No,0.011627906976744186,5728,3520837.89
2019-02-11,0,No,0.023255813953488372,4649,2754639.0
2019-02-12,0,No,0.03488372093023256,4823,2862822.0
2019-02-13,0,No,0.08139534883720931,4616,2791980.0
2019-02-14,0,Yes,0.43023255813953487,4796,2973789.0
2019-02-15,0,No,0.8488372093023255,5329,3300873.0
2019-02-16,0,Yes,0.8837209302325582,6292,3960552.0
2019-02-17,0,Yes,0.9651162790697675,6603,4253736.0
2019-02-18,0,Yes,0.9069767441860465,6110,3948027.0
2019-02-19,1,Yes,0.5581395348837209,5937,3835805.34
2019-02-20,0,Yes,0.1511627906976744,4692,2850006.0
2019-02-21,0,No,0.10465116279069768,4831,2887029.0
2019-02-22,0,No,0.011627906976744186,4588,2700117.0
2019-02-23,0,No,0.023255813953488372,5380,3189252.0
2019-02-24,0,No,0.03488372093023256,5546,3261126.0
2019-02-25,0,No,0.08139534883720931,4566,2722782.0
2019-02-26,0,No,0.43023255813953487,4988,3086859.0
2019-02-27,0,Yes,0.8488372093023255,5637,3539406.0
2019-02-28,0,Yes,0.872093023255814,5582,3546663.0
2019-03-01,1,Yes,0.9534883720930233,5420,3439145.2800000003
2019-03-02,0,Yes,0.9069767441860465,6838,4531494.0
2019-03-03,0,Yes,0.5581395348837209,6709,4371303.0
2019-03-04,1,No,0.1511627906976744,5547,4230078.93
2019-03-05,0,Yes,0.11627906976744186,4966,3008616.0
2019-03-06,0,No,0.023255813953488372,4931,2917881.0
2019-03-07,0,No,0.023255813953488372,4653,2750904.0
2019-03-08,0,No,0.03488372093023256,4752,2782701.0
2019-03-09,0,No,0.09302325581395349,5283,3189798.0
2019-03-10,0,Yes,0.4418604651162791,5571,3441903.0
2019-03-11,0,Yes,0.8604651162790697,5454,3415947.0
2019-03-12,0,Yes,0.872093023255814,5487,3458814.0
2019-03-13,0,Yes,0.9534883720930233,5587,3590676.0
2019-03-14,0,Yes,0.8953488372093024,6205,4031190.0
2019-03-15,0,No,0.4069767441860465,5373,3415857.0
2019-03-16,0,No,0.13953488372093023,5732,3528360.0
2019-03-17,0,Yes,0.10465116279069768,5851,3555654.0
2019-03-18,0,No,0.011627906976744186,4849,2879889.0
2019-03-19,0,No,0.03488372093023256,4757,2800764.0
2019-03-20,1,No,0.03488372093023256,4633,2729325.06
2019-03-21,1,Yes,0.08139534883720931,663,409529.67
2019-03-22,0,Yes,0.5813953488372093,5032,3149601.0
2019-03-23,0,No,0.8604651162790697,6584,4196535.0
2019-03-24,0,Yes,0.872093023255814,6738,4327218.0
2019-03-25,0,Yes,0.9651162790697675,6070,3969465.0
2019-03-26,0,Yes,0.8953488372093024,6509,4321053.0
2019-03-27,0,No,0.4069767441860465,5592,3647253.0
2019-03-28,0,No,0.13953488372093023,5177,3227064.0
2019-03-29,0,No,0.10465116279069768,5159,3161757.0
2019-03-30,0,No,0.023255813953488372,5571,3375225.0
2019-03-31,0,No,0.03488372093023256,5497,3300378.0
2019-04-01,0,No,0.03488372093023256,4761,2812272.0
2019-04-02,0,No,0.08139534883720931,4365,2630127.0
2019-04-03,0,Yes,0.5581395348837209,4779,2972982.0
2019-04-04,0,Yes,0.8488372093023255,5176,3256908.0
2019-04-05,0,Yes,0.872093023255814,5397,3421281.0
2019-04-06,1,Yes,0.9651162790697675,6137,3322796.01
2019-04-07,0,Yes,0.9069767441860465,7086,4742589.0
2019-04-08,0,Yes,0.43023255813953487,5389,3447045.0
2019-04-09,0,No,0.13953488372093023,4644,2807892.0
2019-04-10,0,No,0.10465116279069768,4879,2940318.0
2019-04-11,0,No,0.023255813953488372,4585,2725287.0
2019-04-12,0,No,0.03488372093023256,4692,2759769.0
2019-04-13,1,No,0.03488372093023256,5347,2684385.9
2019-04-14,1,No,0.08139534883720931,4102,2435978.2800000003
2019-04-15,1,Yes,0.5581395348837209,3421,2436225.36
2019-04-16,0,Yes,0.8255813953488372,5492,3456981.0
2019-04-17,1,Yes,0.8488372093023255,5316,3340680.63
2019-04-18,0,Yes,0.9069767441860465,6024,3892680.0
2019-04-19,1,No,0.9069767441860465,5833,3768047.85
2019-04-20,0,Yes,0.3372093023255814,6070,3880377.0
2019-04-21,1,No,0.16279069767441862,5888,3760952.16
2019-04-22,0,No,0.13953488372093023,5328,3272553.0
2019-04-23,0,No,0.023255813953488372,4277,2558955.0
