Date,Holiday,Discount,Discounted Stores,Orders,Sales
2018-03-09,0,No,0.009523809523809525,6036,3519753.0
2018-03-10,0,No,0.009523809523809525,7288,4475151.0
2018-03-11,0,Yes,0.8,7577,4730307.0
2018-03-12,0,Yes,1.0,6773,4211478.0
2018-03-13,0,Yes,0.9904761904761905,6643,4181025.0
2018-03-14,0,Yes,0.9904761904761905,6766,4292991.0
2018-03-15,0,Yes,0.9904761904761905,7885,5071251.0
2018-03-16,0,No,0.2,7515,4747023.0
2018-03-17,0,Yes,0.7904761904761904,9424,6102837.0
2018-03-18,1,Yes,0.9809523809523809,9138,5920970.82
2018-03-19,0,Yes,0.9809523809523809,6828,4418409.0
2018-03-20,0,Yes,0.9904761904761905,7650,5005752.0
2018-03-21,0,Yes,0.2,6233,3852624.0
2018-03-22,0,No,0.009523809523809525,5535,3265959.0
2018-03-23,0,No,0.009523809523809525,5586,3265062.0
2018-03-24,0,No,0.009523809523809525,6483,3816993.0
2018-03-25,1,No,0.0,6328,3716935.23
2018-03-26,0,No,0.009523809523809525,5942,3436695.0
2018-03-27,0,No,0.009523809523809525,6010,3625212.0
2018-03-28,0,Yes,0.8,6307,3981591.0
2018-03-29,1,Yes,0.9904761904761905,6121,3858909.93
2018-03-30,1,Yes,0.9904761904761905,4822,3013077.81
2018-03-31,0,Yes,0.9904761904761905,8070,5153052.0
2018-04-01,1,Yes,0.9904761904761905,7821,5011791.9
2018-04-02,0,No,0.20952380952380953,6373,3963162.0
2018-04-03,0,No,0.01904761904761905,5564,3313890.0
2018-04-04,0,No,0.009523809523809525,5722,3365985.0
2018-04-05,0,No,0.009523809523809525,5929,3491304.0
2018-04-06,0,No,0.0,6533,3865257.0
2018-04-07,0,No,0.0,8542,5254914.0
2018-04-08,0,No,0.8,9258,5906796.0
2018-04-09,0,Yes,0.9809523809523809,7714,4973973.0
2018-04-10,0,Yes,0.9809523809523809,7486,5146557.0
2018-04-11,0,Yes,0.9904761904761905,8415,5828697.0
2018-04-12,0,No,0.19047619047619047,6562,4179612.0
2018-04-13,0,No,0.009523809523809525,5927,3626073.0
2018-04-14,1,No,0.009523809523809525,6762,3533629.2
2018-04-15,1,No,0.01904761904761905,4742,2857512.03
2018-04-16,0,No,0.009523809523809525,5584,3249822.0
2018-04-17,0,No,0.009523809523809525,6019,3531561.0
2018-04-18,0,No,0.009523809523809525,5806,3515751.0
2018-04-19,0,Yes,0.8,6271,3906054.0
2018-04-20,0,Yes,0.9714285714285714,6497,4005525.0
2018-04-21,0,Yes,0.9714285714285714,7622,4738770.0
2018-04-22,0,Yes,0.9809523809523809,7957,5038830.0
2018-04-23,0,Yes,0.9904761904761905,7886,5092515.0
2018-04-24,0,No,0.2,6387,3982581.0
2018-04-25,0,No,0.01904761904761905,5753,3495840.0
2018-04-26,0,No,0.01904761904761905,5825,3466995.0
2018-04-27,0,No,0.009523809523809525,5577,3273624.0
2018-04-28,0,No,0.009523809523809525,6610,3878487.0
2018-04-29,0,No,0.01904761904761905,7003,4116882.0
2018-04-30,1,No,0.01904761904761905,5820,3997629.81
2018-05-01,0,Yes,0.8095238095238095,6491,4518660.0
2018-05-02,0,Yes,0.9904761904761905,6619,4590693.0
2018-05-03,0,Yes,0.9714285714285714,6576,4630443.0
2018-05-04,0,Yes,0.9714285714285714,7016,4983585.0
2018-05-05,0,Yes,0.9809523809523809,8904,6534099.0
2018-05-06,0,No,0.19047619047619047,7788,5500692.0
2018-05-07,0,No,0.009523809523809525,6026,4129635.0
2018-05-08,0,No,0.009523809523809525,5919,3907455.0
2018-05-09,1,No,0.009523809523809525,5726,3784708.29
2018-05-10,0,No,0.009523809523809525,5492,3562464.0
2018-05-11,0,No,0.01904761904761905,5533,3584742.0
2018-05-12,0,No,0.01904761904761905,6682,4500624.0
2018-05-13,0,Yes,0.8095238095238095,7309,5101722.0
2018-05-14,0,Yes,0.9904761904761905,6458,4448703.0
2018-05-15,0,Yes,0.9809523809523809,6408,4469259.0
2018-05-16,0,Yes,0.9809523809523809,6007,4233093.0
2018-05-17,0,Yes,0.9809523809523809,7006,5097990.0
2018-05-18,0,No,0.2,6351,4375512.0
2018-05-19,0,No,0.01904761904761905,6959,4661382.0
2018-05-20,0,No,0.01904761904761905,6806,4470972.0
2018-05-21,0,No,0.009523809523809525,5696,3713445.0
2018-05-22,0,No,0.0,5671,3669603.0
2018-05-23,0,No,0.01904761904761905,5741,3738081.0
2018-05-24,0,No,0.02857142857142857,5988,4051959.0
2018-05-25,0,Yes,0.8095238095238095,6313,4414938.0
2018-05-26,0,Yes,0.9904761904761905,7461,5226657.0
2018-05-27,0,Yes,0.9904761904761905,7573,5334957.0
2018-05-28,0,Yes,0.9714285714285714,6877,4830135.0
2018-05-29,0,Yes,0.9619047619047619,7317,5225733.0
2018-05-30,0,No,0.19047619047619047,6661,4651941.0
2018-05-31,0,No,0.8,6596,4718289.0
2018-06-01,0,Yes,0.9809523809523809,6465,4550316.0
2018-06-02,0,Yes,0.9809523809523809,7447,5272974.0
2018-06-03,0,Yes,0.9809523809523809,7327,5207460.0
2018-06-04,0,Yes,0.9904761904761905,7197,5166177.0
2018-06-05,0,No,0.2,5854,4013160.0
2018-06-06,0,No,0.01904761904761905,5370,3554289.0
2018-06-07,0,No,0.01904761904761905,5408,3528204.0
2018-06-08,0,No,0.01904761904761905,5382,3490455.0
2018-06-09,0,No,0.0,6190,4012386.0
2018-06-10,0,No,0.009523809523809525,6842,4467789.0
2018-06-11,0,No,0.01904761904761905,5732,3868698.0
2018-06-12,0,Yes,0.8095238095238095,6451,4468821.0
2018-06-13,0,Yes,0.9904761904761905,6486,4481742.0
2018-06-14,0,Yes,0.9904761904761905,6267,4375833.0
2018-06-15,1,Yes,0.9809523809523809,6088,4258081.65
2018-06-16,1,Yes,0.9809523809523809,4600,2740602.0
2018-06-17,0,No,0.2,7197,5010789.0
2018-06-18,0,Yes,0.8095238095238095,6252,4395435.0
2018-06-19,0,Yes,0.9904761904761905,6379,4489926.0
2018-06-20,0,Yes,0.9904761904761905,6989,4942011.0
2018-06-21,0,Yes,0.9809523809523809,7820,5616621.0
2018-06-22,0,Yes,0.5047619047619047,6829,4808790.0
2018-06-23,0,No,0.14285714285714285,6809,4725420.0
2018-06-24,0,No,0.45714285714285713,8531,6199506.0
2018-06-25,0,No,0.01904761904761905,5538,3736857.0
2018-06-26,0,No,0.01904761904761905,6195,4197486.0
2018-06-27,0,No,0.009523809523809525,6323,4227210.0
2018-06-28,0,No,0.009523809523809525,5615,3735255.0
2018-06-29,0,No,0.009523809523809525,5755,3803529.0
2018-06-30,0,No,0.009523809523809525,8648,5820045.0
2018-07-01,0,No,0.009523809523809525,9403,5795862.0
2018-07-02,0,No,0.49523809523809526,7931,4995330.0
2018-07-03,0,Yes,0.8476190476190476,7540,4785969.0
2018-07-04,0,No,0.9904761904761905,7770,4962255.0
2018-07-05,0,Yes,0.9809523809523809,7886,5160708.0
2018-07-06,0,Yes,0.5428571428571428,7381,4778820.0
2018-07-07,0,Yes,0.5142857142857142,9084,5965293.0
2018-07-08,0,No,0.1619047619047619,7581,4763229.0
2018-07-09,0,No,0.01904761904761905,5920,3583164.0
2018-07-10,0,No,0.02857142857142857,6305,3793341.0
2018-07-11,0,No,0.01904761904761905,6285,3781890.0
2018-07-12,0,No,0.45714285714285713,6664,4065897.0
2018-07-13,0,Yes,0.4666666666666667,6785,4142106.0
2018-07-14,1,Yes,0.5047619047619047,7700,4017573.93
2018-07-15,0,No,0.8476190476190476,8634,5564535.0
2018-07-16,0,Yes,0.9809523809523809,7976,5205027.0
2018-07-17,0,No,0.5428571428571428,6740,4272411.0
2018-07-18,0,Yes,0.5333333333333333,7505,4757718.0
2018-07-19,0,Yes,0.49523809523809526,7605,4776852.0
2018-07-20,0,Yes,0.18095238095238095,6331,3939294.0
2018-07-21,0,Yes,0.4,7811,4874691.0
2018-07-22,0,No,0.5238095238095238,7776,4893897.0
2018-07-23,0,Yes,0.9714285714285714,6933,4329909.0
2018-07-24,0,Yes,0.9714285714285714,6545,4059180.0
2018-07-25,0,Yes,0.9523809523809523,7076,4430724.0
2018-07-26,0,Yes,0.6,6267,3865530.0
2018-07-27,0,No,0.4666666666666667,6498,3986286.0
2018-07-28,0,No,0.01904761904761905,6880,4119990.0
2018-07-29,0,No,0.02857142857142857,6872,4033359.0
2018-07-30,0,No,0.009523809523809525,5591,3243495.0
2018-07-31,0,No,0.01904761904761905,5855,3405183.0
2018-08-01,0,No,0.05714285714285714,5529,3268995.0
2018-08-02,0,Yes,0.44761904761904764,6253,3743478.0
2018-08-03,0,No,0.5333333333333333,6572,3969729.0
2018-08-04,0,Yes,0.9904761904761905,7890,4926228.0
2018-08-05,0,Yes,0.9809523809523809,7900,4885650.0
2018-08-06,0,Yes,0.9523809523809523,6881,4298811.0
2018-08-07,0,Yes,0.6,6383,3945648.0
2018-08-08,0,No,0.8857142857142857,7186,4508526.0
2018-08-09,0,Yes,0.5333333333333333,6572,4047327.0
2018-08-10,0,No,0.9809523809523809,7678,4827408.0
2018-08-11,0,Yes,0.9809523809523809,8915,5677464.0
2018-08-12,0,Yes,0.9523809523809523,9077,5838123.0
2018-08-13,0,Yes,0.5619047619047619,7489,4681416.0
2018-08-14,0,No,0.01904761904761905,6114,3636978.0
2018-08-15,1,No,0.02857142857142857,3128,1809053.19
2018-08-16,0,No,0.01904761904761905,5566,3211953.0
2018-08-17,1,No,0.009523809523809525,5409,3120195.81
2018-08-18,0,No,0.047619047619047616,6651,3890640.0
2018-08-19,0,No,0.3238095238095238,7819,4667925.0
2018-08-20,0,Yes,0.9142857142857143,7161,4331667.0
2018-08-21,0,Yes,0.9714285714285714,6812,4208964.0
2018-08-22,1,Yes,0.9714285714285714,5860,3602179.56
2018-08-23,0,Yes,0.9428571428571428,7502,4761540.0
2018-08-24,0,No,0.22857142857142856,5849,3546342.0
2018-08-25,1,No,0.0761904761904762,6643,3436655.88
2018-08-26,1,No,0.01904761904761905,4593,2701867.47
2018-08-27,0,No,0.02857142857142857,5748,3336567.0
2018-08-28,0,No,0.01904761904761905,5560,3202596.0
2018-08-29,0,No,0.01904761904761905,5946,3418014.0
2018-08-30,0,No,0.06666666666666667,5765,3453987.0
2018-08-31,0,No,0.7904761904761904,6767,4121265.0
2018-09-01,0,Yes,0.9333333333333333,7794,4807329.0
2018-09-02,0,Yes,0.9714285714285714,7631,4738467.0
2018-09-03,1,Yes,0.9714285714285714,6356,4605600.81
2018-09-04,0,Yes,0.9238095238095239,8191,5306364.0
2018-09-05,0,No,0.2571428571428571,6253,3840750.0
2018-09-06,0,No,0.38095238095238093,6804,4095207.0
2018-09-07,0,No,0.47619047619047616,6523,3929334.0
2018-09-08,0,No,0.5333333333333333,7875,4864926.0
2018-09-09,0,Yes,0.5142857142857142,7796,4840842.0
2018-09-10,0,No,0.23809523809523808,5948,3591378.0
2018-09-11,0,No,0.08571428571428572,5866,3498588.0
2018-09-12,0,No,0.4666666666666667,6065,3601806.0
2018-09-13,1,No,0.45714285714285713,4859,2862846.27
2018-09-14,0,Yes,0.4380952380952381,5924,3495114.0
2018-09-15,0,Yes,0.44761904761904764,7178,4311204.0
2018-09-16,0,No,0.4857142857142857,7463,4579551.0
2018-09-17,0,No,0.3238095238095238,6058,3631827.0
2018-09-18,0,Yes,0.47619047619047616,6055,3590514.0
2018-09-19,0,No,0.5333333333333333,5984,3538980.0
2018-09-20,0,Yes,0.5333333333333333,6122,3667461.0
2018-09-21,1,No,0.5142857142857142,5946,3558350.61
2018-09-22,0,No,0.23809523809523808,7038,4231203.0
2018-09-23,0,No,0.08571428571428572,7029,4184151.0
2018-09-24,0,Yes,0.45714285714285713,6162,3663480.0
2018-09-25,0,No,0.44761904761904764,6061,3596829.0
2018-09-26,0,No,0.44761904761904764,6132,3657525.0
2018-09-27,0,No,0.45714285714285713,6097,3661470.0
2018-09-28,0,Yes,0.49523809523809526,6796,4218576.0
2018-09-29,0,Yes,0.3333333333333333,7456,4547457.0
2018-09-30,0,No,0.47619047619047616,7538,4622775.0
2018-10-01,0,Yes,0.5238095238095238,6186,3726009.0
2018-10-02,1,Yes,0.5142857142857142,4513,2690282.94
2018-10-03,0,No,0.5142857142857142,6590,4017777.0
2018-10-04,0,No,0.2571428571428571,6181,3717492.0
2018-10-05,0,No,0.10476190476190476,6366,3855558.0
2018-10-06,0,No,0.4666666666666667,7306,4470027.0
2018-10-07,0,No,0.45714285714285713,7002,4197459.0
2018-10-08,0,No,0.4380952380952381,5855,3503790.0
2018-10-09,0,No,0.44761904761904764,6199,3728070.0
2018-10-10,0,No,0.4857142857142857,6462,3976698.0
2018-10-11,0,No,0.3142857142857143,6104,3639636.0
2018-10-12,0,No,0.4666666666666667,6377,3798342.0
2018-10-13,0,Yes,0.5238095238095238,7177,4329774.0
2018-10-14,0,No,0.5238095238095238,7260,4420266.0
2018-10-15,0,Yes,0.5047619047619047,6521,3982503.0
2018-10-16,1,No,0.24761904761904763,6350,3877956.36
2018-10-17,1,No,0.10476190476190476,4252,2571997.8
2018-10-18,1,No,0.4666666666666667,4293,2589170.7600000002
2018-10-19,1,Yes,0.4666666666666667,3662,2199477.54
2018-10-20,0,No,0.4666666666666667,7013,4263927.0
2018-10-21,0,Yes,0.4857142857142857,7515,4619511.0
2018-10-22,0,Yes,0.5142857142857142,6417,4032534.0
2018-10-23,0,No,0.34285714285714286,6139,3736212.0
2018-10-24,1,No,0.4857142857142857,5948,3623396.55
2018-10-25,0,Yes,0.5238095238095238,5903,3571113.0
2018-10-26,0,No,0.5047619047619047,6076,3707481.0
2018-10-27,1,Yes,0.47619047619047616,6901,3600061.71
2018-10-28,0,No,0.2571428571428571,6663,4027332.0
2018-10-29,0,No,0.3619047619047619,6285,3833355.0
2018-10-30,0,Yes,0.8857142857142857,6728,4192356.0
2018-10-31,0,Yes,0.9619047619047619,6586,4105704.0
2018-11-01,0,Yes,0.9714285714285714,6726,4256796.0
2018-11-02,0,Yes,0.9523809523809523,6767,4318221.0
2018-11-03,0,Yes,0.6952380952380952,7811,5072859.0
2018-11-04,0,No,0.11428571428571428,7044,4266798.0
2018-11-05,0,No,0.02857142857142857,5632,3302592.0
2018-11-06,1,No,0.009523809523809525,5459,3205407.81
2018-11-07,1,No,0.0,781,474569.37
2018-11-08,1,No,0.009523809523809525,961,583326.87
2018-11-09,1,No,0.047619047619047616,912,562362.99
2018-11-10,0,No,0.3047619047619048,7277,4393248.0
2018-11-11,0,No,0.8952380952380953,7993,4961016.0
2018-11-12,0,Yes,0.9523809523809523,6752,4198071.0
2018-11-13,1,Yes,0.9619047619047619,6568,4080034.5
2018-11-14,0,Yes,0.9428571428571428,8137,5253108.0
2018-11-15,0,No,0.2571428571428571,6175,3785214.0
2018-11-16,0,No,0.10476190476190476,6062,3620478.0
2018-11-17,0,No,0.0380952380952381,6974,4134288.0
2018-11-18,0,No,0.02857142857142857,6153,3640656.0
2018-11-19,0,No,0.009523809523809525,6500,3906972.0
2018-11-20,0,No,0.009523809523809525,6162,3647163.0
2018-11-21,1,No,0.0380952380952381,5985,3540725.4
2018-11-22,0,No,0.3142857142857143,5848,3451098.0
2018-11-23,1,No,0.4666666666666667,5694,3356970.6
2018-11-24,1,No,0.5333333333333333,7187,3733600.95
2018-11-25,0,Yes,0.9714285714285714,9308,5954193.0
2018-11-26,0,Yes,0.9428571428571428,8309,5350971.0
2018-11-27,0,No,0.6666666666666666,7376,4804497.0
2018-11-28,0,No,0.5238095238095238,7262,4617780.0
2018-11-29,0,Yes,0.4666666666666667,7479,4819401.0
2018-11-30,0,No,0.02857142857142857,6199,3734754.0
2018-12-01,0,No,0.01904761904761905,7049,4204476.0
2018-12-02,0,No,0.01904761904761905,7009,4127169.0
2018-12-03,0,No,0.0380952380952381,5693,3386175.0
2018-12-04,0,No,0.3238095238095238,6593,3947631.0
2018-12-05,0,Yes,0.4857142857142857,6929,4194027.0
2018-12-06,0,Yes,0.5523809523809524,6946,4278756.0
2018-12-07,0,No,0.9523809523809523,7157,4480410.0
2018-12-08,0,Yes,0.7714285714285715,8382,5280006.0
2018-12-09,0,Yes,0.5619047619047619,7674,4813005.0
2018-12-10,0,Yes,0.5238095238095238,6860,4221018.0
2018-12-11,0,No,0.45714285714285713,7215,4502793.0
2018-12-12,0,No,0.01904761904761905,6651,4013877.0
2018-12-13,0,No,0.05714285714285714,6562,3931449.0
2018-12-14,0,No,0.22857142857142856,6062,3633546.0
2018-12-15,0,No,0.4095238095238095,7398,4470480.0
2018-12-16,0,Yes,0.4666666666666667,7257,5385288.0
2018-12-17,0,No,0.5333333333333333,6720,5010819.0
2018-12-18,0,No,0.5047619047619047,6931,5248644.0
2018-12-19,0,Yes,0.7619047619047619,6964,5274816.0
2018-12-20,0,Yes,0.580952380952381,6741,5045811.0
2018-12-21,0,Yes,0.5238095238095238,6777,5047203.0
2018-12-22,0,No,0.4666666666666667,7565,5690259.0
2018-12-23,0,Yes,0.45714285714285713,8100,6123720.0
2018-12-24,1,No,0.047619047619047616,6744,5948324.79
2018-12-25,1,Yes,0.22857142857142856,795,611175.33
2018-12-26,0,Yes,0.4095238095238095,5781,4183356.0
2018-12-27,0,No,0.45714285714285713,5937,4306629.0
2018-12-28,0,Yes,0.5238095238095238,6100,4441137.0
2018-12-29,0,Yes,0.49523809523809526,7657,5646459.0
2018-12-30,0,Yes,0.3238095238095238,7369,5503452.0
2018-12-31,0,Yes,0.580952380952381,6397,4697886.0
2019-01-01,1,Yes,0.5238095238095238,5168,3773155.5
2019-01-02,0,No,0.4857142857142857,5982,4361844.0
2019-01-03,0,No,0.47619047619047616,6454,4726287.0
2019-01-04,0,No,0.47619047619047616,6967,5205174.0
2019-01-05,0,No,0.08571428571428572,7605,5604978.0
2019-01-06,0,No,0.2571428571428571,7826,5701278.0
2019-01-07,0,No,0.41904761904761906,6274,4603716.0
2019-01-08,0,Yes,0.4666666666666667,6249,4559835.0
2019-01-09,0,Yes,0.5142857142857142,6553,4794135.0
2019-01-10,0,Yes,0.47619047619047616,6742,4999833.0
2019-01-11,0,Yes,0.7619047619047619,6835,5086857.0
2019-01-12,0,Yes,0.780952380952381,8070,6083997.0
2019-01-13,1,Yes,0.9047619047619048,7854,5898436.68
2019-01-14,1,Yes,0.9142857142857143,5248,4693899.24
2019-01-15,1,Yes,0.9428571428571428,5267,4021728.69
2019-01-16,0,Yes,0.34285714285714286,6431,3917073.0
2019-01-17,0,No,0.14285714285714285,5955,3526101.0
2019-01-18,0,No,0.08571428571428572,5680,3295092.0
2019-01-19,0,No,0.009523809523809525,6384,3684936.0
2019-01-20,0,No,0.01904761904761905,6789,3919290.0
2019-01-21,0,No,0.047619047619047616,6207,3597813.0
2019-01-22,0,No,0.21904761904761905,6685,3989979.0
2019-01-23,0,Yes,0.8476190476190476,7364,4492401.0
2019-01-24,0,No,0.9047619047619048,7029,4369305.0
2019-01-25,0,Yes,0.9333333333333333,7452,4710630.0
2019-01-26,1,No,0.7714285714285715,4963,2612023.41
2019-01-27,0,Yes,0.580952380952381,8450,5332332.0
2019-01-28,0,No,0.09523809523809523,6089,3632268.0
2019-01-29,0,No,0.02857142857142857,6551,3859857.0
2019-01-30,0,No,0.01904761904761905,6056,3494661.0
2019-01-31,0,No,0.01904761904761905,5837,3360618.0
2019-02-01,0,No,0.05714285714285714,6183,3641985.0
2019-02-02,0,No,0.22857142857142856,7181,4361211.0
2019-02-03,0,Yes,0.8380952380952381,7989,4887192.0
2019-02-04,0,Yes,0.8952380952380953,6415,3905643.0
2019-02-05,0,Yes,0.9523809523809523,6647,4057290.0
2019-02-06,0,Yes,0.9333333333333333,7222,4483368.0
2019-02-07,0,No,0.7714285714285715,7211,4539630.0
2019-02-08,0,Yes,0.17142857142857143,6072,3655698.0
2019-02-09,0,No,0.10476190476190476,7069,4182672.0
2019-02-10,1,No,0.0380952380952381,6851,4051987.86
2019-02-11,0,No,0.01904761904761905,5364,3082476.0
2019-02-12,0,No,0.01904761904761905,5837,3355695.0
2019-02-13,0,No,0.05714285714285714,5756,3325719.0
2019-02-14,0,Yes,0.21904761904761905,5952,3537471.0
2019-02-15,0,Yes,0.8285714285714286,6487,3927366.0
2019-02-16,0,Yes,0.8857142857142857,7348,4485144.0
2019-02-17,0,Yes,0.9428571428571428,7833,4888986.0
2019-02-18,0,Yes,0.9142857142857143,6950,4338960.0
2019-02-19,1,Yes,0.7619047619047619,6729,4196711.82
2019-02-20,0,Yes,0.17142857142857143,5795,3471027.0
2019-02-21,0,No,0.10476190476190476,5770,3361284.0
2019-02-22,0,No,0.047619047619047616,5570,3204660.0
2019-02-23,0,No,0.02857142857142857,6445,3705813.0
2019-02-24,0,No,0.02857142857142857,6578,3780348.0
2019-02-25,0,No,0.05714285714285714,5805,3356895.0
2019-02-26,0,No,0.20952380952380953,5821,3462837.0
2019-02-27,0,Yes,0.819047619047619,6534,3978252.0
2019-02-28,0,Yes,0.8857142857142857,6491,3972579.0
2019-03-01,1,Yes,0.9333333333333333,6266,3838964.85
2019-03-02,0,Yes,0.9238095238095239,7746,4865523.0
2019-03-03,0,Yes,0.7714285714285715,8488,5384793.0
2019-03-04,1,No,0.17142857142857143,7039,5216089.89
2019-03-05,0,No,0.11428571428571428,6039,3562197.0
2019-03-06,0,No,0.05714285714285714,5755,3344001.0
2019-03-07,0,No,0.0380952380952381,5511,3173766.0
2019-03-08,0,No,0.047619047619047616,5826,3342708.0
2019-03-09,0,No,0.06666666666666667,6507,3819012.0
2019-03-10,0,No,0.20952380952380953,6544,3911232.0
2019-03-11,0,No,0.8095238095238095,6667,4058694.0
2019-03-12,0,Yes,0.8666666666666667,6720,4096827.0
2019-03-13,0,Yes,0.9238095238095239,6705,4156776.0
2019-03-14,0,Yes,0.9142857142857143,7490,4703610.0
2019-03-15,0,No,0.42857142857142855,6639,4105599.0
2019-03-16,0,No,0.1619047619047619,6872,4155258.0
2019-03-17,0,No,0.11428571428571428,6995,4148598.0
2019-03-18,0,No,0.047619047619047616,5858,3427947.0
2019-03-19,0,No,0.047619047619047616,5696,3299667.0
2019-03-20,1,No,0.047619047619047616,5529,3202182.27
2019-03-21,1,No,0.06666666666666667,832,502290.87
2019-03-22,0,Yes,0.5523809523809524,6378,3865443.0
2019-03-23,0,Yes,0.819047619047619,7599,4682310.0
2019-03-24,0,Yes,0.8666666666666667,8126,5103027.0
2019-03-25,0,Yes,0.9142857142857143,7241,4563060.0
2019-03-26,0,Yes,0.9047619047619048,7870,5031471.0
2019-03-27,0,No,0.41904761904761906,6653,4163898.0
2019-03-28,0,No,0.1619047619047619,6373,3838983.0
2019-03-29,0,No,0.11428571428571428,6095,3600843.0
2019-03-30,0,No,0.05714285714285714,6784,3985221.0
2019-03-31,0,No,0.047619047619047616,6665,3902538.0
2019-04-01,0,No,0.05714285714285714,5982,3433209.0
2019-04-02,0,No,0.06666666666666667,5640,3283890.0
2019-04-03,0,Yes,0.5523809523809524,6258,3750321.0
2019-04-04,0,Yes,0.8285714285714286,6319,3820227.0
2019-04-05,0,Yes,0.8761904761904762,6537,4004733.0
2019-04-06,1,Yes,0.9142857142857143,7430,3890484.3
2019-04-07,0,Yes,0.9047619047619048,8835,5632242.0
2019-04-08,0,Yes,0.41904761904761906,6508,4034985.0
2019-04-09,0,Yes,0.1619047619047619,6131,3621459.0
2019-04-10,0,No,0.11428571428571428,5871,3421581.0
2019-04-11,0,No,0.047619047619047616,5653,3263853.0
2019-04-12,0,No,0.047619047619047616,5663,3256335.0
2019-04-13,1,No,0.05714285714285714,6394,3144820.5
2019-04-14,1,No,0.06666666666666667,5110,2968849.38
2019-04-15,1,No,0.5523809523809524,4147,2879009.04
2019-04-16,0,Yes,0.8285714285714286,6432,3911115.0
2019-04-17,1,No,0.8666666666666667,6238,3792847.59
2019-04-18,0,Yes,0.8761904761904762,6936,4251612.0
2019-04-19,1,Yes,0.8857142857142857,6728,4121388.63
2019-04-20,0,No,0.3619047619047619,7346,4590174.0
2019-04-21,1,No,0.14285714285714285,7112,4441209.87
2019-04-22,0,No,0.10476190476190476,6336,3758352.0
